order_id,customer_name,order_date,channel,category,quantity,unit_price,country,payment_method,order_total,refund_amount
11750,Harry Moon,2026-08-21,Website,Electronics,2,21.14,Germany,Credit Card,42.28,0.0
11751,Anne Berg,2026-08-21,Website,Beauty,1,264.08,Germany,Credit Card,264.08,0.0
11752,Jessica Mcbride,2026-08-21,Marketplace,Beauty,4,321.29,United States,Bank Transfer,1285.16,0.0
11753,Christopher Hernandez,2026-08-21,Website,Apparel,4,127.93,United Kingdom,Gift Card,511.72,0.0
11754,Melissa Potter,08/21/2026,Website,Apparel,1,161.11,France,Credit Card,161.11,102.14
11755,Amanda Murray,2026-08-21,Website,Home Goods,3,260.82,United States,Gift Card,782.46,0.0
11756,Christine Harrison,2026-08-21,Website,Beauty,2,89.21,Germany,Gift Card,178.42,0.0
11757,Roger Lewis,2026-08-21,Website,Electronics,5,167.77,France,PayPal,838.85,0.0
11758,William Caldwell,2026-08-21,Website,Beauty,2,303.1,France,Credit Card,606.2,0.0
11759,Lisa Martin,21-08-2026,Website,Sports,1,33.37,United States,PayPal,33.37,0.0
11760,Rebecca Pacheco,2026-08-21,Website,Beauty,1,169.83,Germany,Bank Transfer,169.83,0.0
11761,William Guzman,2026-08-21,Website,Sports,4,38.13,Canada,Credit Card,152.52,0.0
11762,Joseph Walker,2026-08-21,Website,Home Goods,4,228.49,Australia,Credit Card,913.96,0.0
11763,Nathan Williams,2026-08-21,Website,Apparel,4,212.22,Australia,Gift Card,848.88,963.7238367003473
11764,Philip Cardenas,2026-08-21,Retail Store,Electronics,1,$188.08,United Kingdom,PayPal,188.08,0.0
11765,Tracy Weiss,2026-08-21,Website,Apparel,1,221.96,Australia,Gift Card,221.96,0.0
11766,Jason Payne,2026-08-21,Website,Home Goods,5,162.89,France,PayPal,814.45,0.0
11767,Kristy Mercado,2026-08-21,Marketplace,Home Goods,5,37.62,United Kingdom,Credit Card,188.1,0.0
11768,Danielle Wood,2026-08-21,Marketplace,Electronics,3,256.24,Germany,Bank Transfer,768.72,187.72
11769,Ruben Howard,2026-08-21,Marketplace,Beauty,2,269.79,United States,Credit Card,539.58,208.08
11770,Carla Pope,2026-08-21,Retail Store,Home Goods,1,286.66,Australia,Credit Card,286.66,0.0
11771,David Hamilton,2026-08-21,Website,Sports,4,60.81,Australia,PayPal,243.24,0.0
11772,Roger Fox,2026-08-21,Website,Sports,3,182.09,Germany,Bank Transfer,546.27,0.0
11773,Jonathan Hinton,2026-08-21,Marketplace,Apparel,5,277.35,Canada,Bank Transfer,1386.75,0.0
11774,Andrea Christensen,2026-08-21,Website,Apparel,2,201.84,Australia,Gift Card,403.68,325.59
11775,Jean Frazier,2026-08-21,Marketplace,Electronics,4,153.71,France,Credit Card,614.84,0.0
11776,Robert Green,2026-08-21,Website,Beauty,1,287.65,Canada,Gift Card,287.65,0.0
11777,Darlene Cruz,2026-08-21,Marketplace,Home Goods,2,245.97,Canada,Bank Transfer,491.94,0.0
11778,Michael Parrish,2026-08-21,Website,Home Goods,5,169.55,Canada,PayPal,847.75,0.0
11779,Jacob Collier,2026-08-21,Website,Apparel,5,$12.86,United States,PayPal,64.3,0.0
11780,Gerald Bean,2026-08-21,Website,Electronics,2,311.58,France,Bank Transfer,623.16,0.0
11781,Christopher Coleman,2026-08-21,Website,Apparel,5,33.86,Germany,Credit Card,169.3,0.0
11782,,2026-08-21,Marketplace,Apparel,5,$310.74,United Kingdom,Gift Card,1553.7,0.0
11783,Mario Cook,2026-08-21,Marketplace,Beauty,2,163.98,United States,Bank Transfer,327.96,0.0
11784,Theresa Reed,2026-08-21,Website,Beauty,5,140.59,United Kingdom,Gift Card,702.95,0.0
11785,Jeremiah Williams,2026-08-21,Marketplace,Home Goods,3,34.51,France,Credit Card,103.53,0.0
11786,Bryan Phillips,2026-08-21,Retail Store,Beauty,4,249.97,United States,Gift Card,999.88,720.32
11787,Steven Stanley,2026-08-21,Marketplace,Beauty,3,259.49,United States,Gift Card,778.47,0.0
11788,Nathan Johnson,2026-08-21,Website,Electronics,3,327.38,Canada,Bank Transfer,982.14,0.0
11789,Charles Adams,2026-08-21,Marketplace,Sports,3,100.37,France,Bank Transfer,301.11,0.0
11790,Pamela Johnson,2026-08-21,Website,Apparel,2,$92.44,France,Gift Card,184.88,0.0
11791,William Pearson,2026-08-21,Marketplace,Electronics,5,137.42,Germany,Gift Card,687.1,0.0
11792,Evelyn Blake,"August 21, 2026",Marketplace,Electronics,2,117.23,France,Gift Card,234.46,0.0
11793,Alison Johnson,2026-08-21,Website,Beauty,3,213.83,Australia,PayPal,641.49,498.47
11794,Sarah Mejia,2026-08-21,Marketplace,Electronics,5,30.28,Canada,Gift Card,151.4,0.0
11795,Kathryn Taylor,2026-08-21,Website,Sports,2,14.72,Germany,Bank Transfer,29.44,0.0
11796,Robert Gonzalez,2026-08-21,Marketplace,Beauty,1,206.57,Australia,PayPal,206.57,0.0
11797,Maria Howard,2026-08-21,Website,Electronics,2,63.08,U.S.,Bank Transfer,126.16,0.0
11798,Jason Beck,2026-08-21,Marketplace,Beauty,3,177.29,Germany,PayPal,531.87,0.0
11799,John Jones,2026-08-21,Website,Beauty,4,277.71,Australia,Bank Transfer,1110.84,0.0
11800,Clayton Wells,2026-08-21,Website,Electronics,1,189.16,Canada,Gift Card,189.16,0.0
11801,Jessica Parker,2026-08-21,Website,Sports,4,325.23,Canada,Gift Card,1300.92,0.0
11802,Brian Dawson,2026-08-21,Website,Beauty,3,90.23,Australia,Gift Card,270.69,0.0
11803,Christopher Chavez,2026-08-21,Marketplace,Home Goods,-3,247.44,Britain,Gift Card,742.32,0.0
11804,Jamie Hansen,2026-08-21,Marketplace,Beauty,5,76.07,France,PayPal,380.35,0.0
11805,James Chaney,21-08-2026,Website,Sports,1237,49.15,United Kingdom,Credit Card,196.6,0.0
11806,William Anderson,2026-08-21,Marketplace,Sports,3,160.75,Germany,Gift Card,482.25,0.0
11807,Dustin Matthews Jr.,2026-08-21,Marketplace,Electronics,4,123.9,Germany,Bank Transfer,495.6,0.0
11808,Robert Marquez,2026-08-21,Retail Store,Apparel,5,170.55,Germany,Credit Card,852.75,0.0
11809,Garrett Jones,2026-08-21,Marketplace,Apparel,2,286.18,United States,Gift Card,572.36,0.0
11810,Haley Tucker,2026-08-21,Website,Beauty,4,253.64,United States,Bank Transfer,1014.56,0.0
11811,Elizabeth Sharp,2026-08-21,Marketplace,Home Goods,3,145.04,United Kingdom,Credit Card,435.12,0.0
11812,Jose Salazar,08/21/2026,Website,Home Goods,2,$98.3,United States,Gift Card,196.6,0.0
11813,Jennifer Estrada,2026-08-21,Website,Sports,3,125.64,Germany,Credit Card,376.92,0.0
11814,Catherine Watkins,2026-08-21,Website,Electronics,3,62.0,Germany,PayPal,186.0,0.0
11815,Shannon Willis,2026-08-21,Website,Apparel,5,295.56,Australia,PayPal,1477.8,0.0
11816,Jeffrey Smith,21-08-2026,Retail Store,Beauty,3,234.47,Australia,PayPal,703.41,0.0
11817,Travis Williams,08/21/2026,Website,Home Goods,5,94.66,United Kingdom,Credit Card,473.3,0.0
11818,Jon Williams,2026-08-21,Website,Electronics,5,277.66,United Kingdom,Credit Card,1388.3,0.0
11819,Laura Brooks,2026-08-21,Website,Sports,1,163.23,Germany,Gift Card,163.23,0.0
11820,Todd Bell,2026-08-21,Website,Apparel,2,248.98,United Kingdom,Gift Card,497.96,144.96
11821,Bradley Burton,08/21/2026,Website,Electronics,3,38.36,United States,Bank Transfer,115.08,0.0
11822,Leslie Ball,08/21/2026,Retail Store,Home Goods,3,92.71,France,Credit Card,278.13,0.0
11823,Patricia Collins,2026-08-21,Marketplace,Sports,1,122.78,United Kingdom,PayPal,122.78,0.0
11824,Jason Gibbs III,2026-08-21,Website,Apparel,3,$76.99,United States,Bank Transfer,230.97,205.31
11825,Mr. Zachary Hubbard,2026-08-21,Marketplace,Electronics,2,173.18,Australia,PayPal,346.36,0.0
11826,Nicholas Guerrero,2026-08-21,Marketplace,Sports,-3,$122.75,France,Gift Card,368.25,283.85
11827,William Randall,2026-08-21,Website,Electronics,4,249.33,Canada,PayPal,997.32,674.41
11828,Crystal Williams,2026-08-21,Website,Electronics,3,255.58,United Kingdom,Gift Card,766.74,0.0
11829,Alicia Wright,2026-08-21,Website,Sports,4,305.15,United States,Credit Card,1220.6,0.0
11830,Randy Shaffer,2026-08-21,Website,Electronics,4,23.57,France,Credit Card,94.28,0.0
11831,Samantha Petty MD,2026-08-21,Marketplace,Electronics,1,53.32,Germany,Bank Transfer,53.32,0.0
11832,Malik Miller,"August 21, 2026",Retail Store,Beauty,1,334.05,France,Gift Card,334.05,0.0
11833,Jason Decker,2026-08-21,Retail Store,Beauty,2,335.11,Australia,PayPal,670.22,0.0
11834,Ryan Barnes,2026-08-21,Marketplace,Apparel,1,14.23,United Kingdom,PayPal,14.23,0.0
11835,Jose Long,08/21/2026,Website,Electronics,4,345.08,United Kingdom,PayPal,1380.32,0.0
11836,Melinda Kemp,2026-08-21,Website,Electronics,4,222.76,Germany,Bank Transfer,891.04,0.0
11837,Paul Hayes,2026-08-21,Retail Store,Home Goods,2,84.55,United Kingdom,Credit Card,169.1,0.0
11838,Amy Murphy,"August 21, 2026",Retail Store,Sports,3,178.31,Canada,Bank Transfer,534.93,0.0
11839,Anthony Lawrence,2026-08-21,Website,Home Goods,5,261.86,Germany,Bank Transfer,1309.3,0.0
11840,Eric Lopez,2026-08-21,Marketplace,Apparel,1,225.94,France,Gift Card,225.94,0.0
11841,Joseph Morales,2026-08-21,Retail Store,Electronics,1,149.44,Germany,PayPal,149.44,0.0
11842,Angel Cole,2026-08-21,Website,Sports,3,313.25,United States,Credit Card,939.75,0.0
11843,Suzanne Hess,"August 21, 2026",Marketplace,Apparel,2,235.06,United States,Bank Transfer,470.12,0.0
11844,,2026-08-21,Retail Store,Beauty,2,12.46,Germany,PayPal,24.92,0.0
11845,Chelsea Guzman,"August 21, 2026",Website,Apparel,1,14.68,Germany,PayPal,14.68,0.0
11846,Robert Jones,2026-08-21,Website,Sports,5,74.49,United Kingdom,Gift Card,372.45,0.0
11847,Jeffery Lindsey,2026-08-21,Retail Store,Sports,3,238.43,France,Credit Card,715.29,478.52
11848,,2026-08-21,Retail Store,Electronics,2,233.51,France,Credit Card,467.02,0.0
11849,Ashley Dominguez,2026-08-21,Website,Beauty,4,119.82,France,Credit Card,479.28,0.0
11850,Robert Barnes,2026-08-21,Marketplace,Sports,1,238.01,France,Credit Card,238.01,0.0
11851,David Kane,2026-08-21,Marketplace,Electronics,4,25.38,United Kingdom,Gift Card,101.52,0.0
11852,David Pierce,2026-08-21,Marketplace,Sports,2,98.62,United States,Credit Card,197.24,0.0
11853,Barbara Bradford,2026-08-21,Marketplace,Electronics,3,57.22,United Kingdom,Bank Transfer,171.66,0.0
11854,Brian Lewis,2026-08-21,Marketplace,Electronics,-5,220.46,Germany,Bank Transfer,1102.3,0.0
11855,Jennifer Figueroa,2026-08-21,Marketplace,Apparel,1,195.83,Canada,Gift Card,195.83,87.38
11856,Breanna Cordova,2026-08-21,Marketplace,Apparel,2,214.67,Germany,Bank Transfer,429.34,0.0
11857,Anna Armstrong,2026-08-21,Website,Apparel,4,20.54,United Kingdom,PayPal,82.16,0.0
11858,Amy Lee,2026-08-21,Website,Apparel,2,169.41,United Kingdom,Credit Card,338.82,0.0
11859,Sandra Compton,2026-08-21,Website,Electronics,1,278.73,Germany,Bank Transfer,278.73,0.0
11860,Lori Romero,2026-08-21,Retail Store,Apparel,3,200.08,France,Bank Transfer,600.24,0.0
11861,Matthew Mitchell,2026-08-21,Website,Sports,1,253.68,Germany,Gift Card,253.68,0.0
11862,Jessica Brown,2026-08-21,Marketplace,Beauty,3,108.1,Germany,PayPal,324.3,0.0
11863,Kimberly Castro,2026-08-21,Retail Store,Electronics,1,283.09,Australia,Bank Transfer,283.09,0.0
11864,Ryan Watts,2026-08-21,Website,Apparel,4,182.7,United Kingdom,Credit Card,730.8,0.0
11865,Richard Morton,2026-08-21,Website,Home Goods,5,149.66,Canada,Bank Transfer,748.3,0.0
11866,Joshua Sims,2026-08-21,Website,Electronics,1,222.7,United States,PayPal,222.7,0.0
11867,Timothy Hayes,2026-08-21,Retail Store,Apparel,4,96.51,United Kingdom,Gift Card,386.04,0.0
11868,Raven Campbell,2026-08-21,Marketplace,Beauty,5,93.36,United Kingdom,Credit Card,466.8,0.0
11869,Doris Johnson,2026-08-21,Website,Home Goods,4,56.23,France,PayPal,224.92,0.0
11870,Jordan Carroll,2026-08-21,Website,Home Goods,5,222.36,United States,Gift Card,1111.8,0.0
11871,Elizabeth Callahan,2026-08-21,Website,Apparel,1,96.36,Australia,Credit Card,96.36,0.0
11872,Nicholas Cook,2026-08-21,Retail Store,Home Goods,3,214.91,France,PayPal,644.73,0.0
11873,Lisa Garcia,2026-08-21,Website,Home Goods,4,98.63,UK,PayPal,394.52,0.0
11874,Dawn Ochoa,2026-08-21,Retail Store,Beauty,1,292.0,Germany,Gift Card,292.0,0.0
11875,Teresa Garcia,2026-08-21,Marketplace,Sports,4,37.12,Australia,Credit Card,148.48,0.0
11876,Robert King,2026-08-21,Retail Store,Home Goods,-3,71.42,Canada,Gift Card,214.26,0.0
11877,Robert Brown,2026-08-21,Website,Electronics,2,321.88,United Kingdom,Gift Card,643.76,0.0
11878,Dawn Salazar,2026-08-21,Website,Sports,1800,248.09,France,Gift Card,496.18,0.0
11879,Timothy Obrien,"August 21, 2026",Website,Sports,3,316.07,United Kingdom,Credit Card,948.21,0.0
11880,Brandon Weaver,"August 21, 2026",Retail Store,Apparel,4,45.52,France,Bank Transfer,182.08,0.0
11881,Joseph Hahn,2026-08-21,Retail Store,Home Goods,5,33.09,Germany,Bank Transfer,165.45,0.0
11882,Laura Dean,08/21/2026,Website,Apparel,3,42.37,United States,PayPal,127.11,0.0
11883,Anthony Armstrong,2026-08-21,Website,Sports,1,$296.18,France,Credit Card,296.18,0.0
11884,Alexander Ibarra,2026-08-21,Marketplace,Apparel,3,336.5,France,Credit Card,1009.5,0.0
11885,Megan Ruiz,2026-08-21,Website,Apparel,3,111.74,United Kingdom,Credit Card,335.22,0.0
11886,,08/21/2026,Website,Sports,3,190.65,United States,Credit Card,571.95,0.0
11887,Kristin Moreno,2026-08-21,Website,Beauty,2,267.89,Germany,PayPal,535.78,0.0
11888,Nicholas Chambers,2026-08-21,Website,Apparel,4,18.09,France,Bank Transfer,72.36,0.0
11889,Jason Gonzalez,2026-08-21,Website,Beauty,1,$76.12,Canada,Gift Card,76.12,0.0
11890,Michael Gonzalez,2026-08-21,Marketplace,Apparel,1,94.54,France,Bank Transfer,94.54,0.0
11891,Ryan Martinez,08/21/2026,Marketplace,Beauty,1,240.26,United Kingdom,Gift Card,240.26,0.0
11892,Richard Velazquez,2026-08-21,Retail Store,Sports,1,$255.96,United States,Bank Transfer,255.96,0.0
11893,Lisa Riley,2026-08-21,Marketplace,Electronics,1,$152.77,United States,Bank Transfer,152.77,0.0
11894,Ruben Lee,2026-08-21,Website,Electronics,3,233.83,United Kingdom,Credit Card,701.49,0.0
11895,Valerie Delgado,2026-08-21,Website,Apparel,2,232.19,France,Credit Card,464.38,0.0
11896,Andrew Alvarez,"August 21, 2026",Website,Beauty,2,43.29,Germany,Bank Transfer,86.58,0.0
11897,John Johnson,2026-08-21,Retail Store,Home Goods,5,205.92,Canada,Credit Card,1029.6,0.0
11898,Kyle Wright,2026-08-21,Marketplace,Apparel,1,272.3,Australia,Credit Card,272.3,0.0
11899,Kristy Cummings,2026-08-21,Website,Sports,2,52.65,Canada,Gift Card,105.3,0.0
11900,Victor Gillespie,2026-08-21,Website,Home Goods,2,305.26,Australia,Bank Transfer,610.52,0.0
11901,Bryan Henderson,2026-08-21,Marketplace,Apparel,4,232.58,Germany,Gift Card,930.32,493.99
11902,Carol Brown,21-08-2026,Marketplace,Sports,4,91.95,United Kingdom,PayPal,367.8,0.0
11903,Andrew Brown,2026-08-21,Marketplace,Beauty,5,230.12,Australia,PayPal,1150.6,1668.155412368581
11904,William Young,2026-08-21,Retail Store,Home Goods,2,234.36,United Kingdom,PayPal,468.72,0.0
11905,William Wright,2026-08-21,Website,Apparel,3,109.24,Germany,Bank Transfer,327.72,0.0
11906,Mitchell Copeland,2026-08-21,Marketplace,Electronics,1,262.88,Australia,Credit Card,262.88,0.0
11907,Nicholas Larson,2026-08-21,Website,Sports,1,264.68,United Kingdom,PayPal,264.68,0.0
11908,Lindsay Robles,2026-08-21,Marketplace,Electronics,2,332.92,Australia,PayPal,665.84,0.0
11909,Victoria Morales,2026-08-21,Website,Home Goods,3,269.56,U.S.,PayPal,808.68,0.0
11910,Julie Herring,21-08-2026,Website,Electronics,1,188.44,Germany,Bank Transfer,188.44,0.0
11911,April Smith,2026-08-21,Website,Electronics,5,175.86,Canada,Bank Transfer,879.3,0.0
11912,James Leon,2026-08-21,Marketplace,Sports,3,91.98,United States,Credit Card,275.94,0.0
11913,Ronald Reid,2026-08-21,Website,Beauty,5,239.37,Germany,Credit Card,1196.85,0.0
11914,Anthony Sanford,2026-08-21,Website,Home Goods,5,64.29,France,Bank Transfer,321.45,0.0
11915,Stephanie Bernard,2026-08-21,Website,Sports,5,126.54,Australia,PayPal,632.7,0.0
11916,Robert Little,2026-08-21,Marketplace,Electronics,1,60.58,United Kingdom,Credit Card,60.58,0.0
11917,Alexander Taylor,2026-08-21,Website,Electronics,5,$212.33,Australia,Credit Card,1061.65,0.0
11918,Laura Campbell,2026-08-21,Website,Apparel,3,57.76,Germany,Bank Transfer,173.28,0.0
11919,Tracy Wilson,2026-08-21,Website,Apparel,2,287.64,Germany,Gift Card,575.28,0.0
11920,Alexandra Harrell,2026-08-21,Marketplace,Sports,3,$294.74,United States,Bank Transfer,884.22,0.0
11921,Kathy Nguyen,2026-08-21,Website,Sports,5,303.77,United States,Bank Transfer,1518.85,0.0
11922,William Smith,2026-08-21,Marketplace,Apparel,5,291.5,Canada,Credit Card,1457.5,0.0
11923,Mark Doyle,08/21/2026,Website,Apparel,1,113.93,United States,Credit Card,113.93,82.95
11924,Christopher Gordon,2026-08-21,Website,Sports,1,316.45,Australia,Bank Transfer,316.45,462.6487505349619
11925,Benjamin Tanner,2026-08-21,Website,Beauty,1,263.98,United Kingdom,Gift Card,263.98,0.0
11926,Donna Steele,2026-08-21,Website,Apparel,2,258.14,Australia,Credit Card,516.28,0.0
11927,Stephanie Fitzgerald,2026-08-21,Website,Apparel,1,235.51,Australia,PayPal,235.51,125.6
11928,Eric Hardy,2026-08-21,Website,Home Goods,2,78.81,U.S.,Bank Transfer,157.62,0.0
11929,Roberto Palmer,2026-08-21,Website,Beauty,4,150.15,Australia,PayPal,600.6,289.34
11930,Kendra Farrell,2026-08-21,Website,Sports,5,137.62,Germany,Gift Card,688.1,0.0
11931,Jennifer Marquez,2026-08-21,Website,Sports,4,112.74,United Kingdom,PayPal,450.96,0.0
11932,Mary Kelly,2026-08-21,Website,Electronics,4,333.34,United Kingdom,PayPal,1333.36,698.92
11933,Linda Cook,2026-08-21,Website,Home Goods,3,143.56,Germany,Credit Card,430.68,0.0
11934,Lauren Martin,2026-08-21,Website,Sports,2,264.27,United Kingdom,PayPal,528.54,0.0
11935,Sarah Peck,21-08-2026,Website,Electronics,2,108.09,Germany,Gift Card,216.18,0.0
11936,Jason Strong,08/21/2026,Marketplace,Beauty,3,$235.7,Germany,PayPal,707.1,0.0
11937,Jeremy Miranda,2026-08-21,Marketplace,Beauty,4,141.22,USA,PayPal,564.88,0.0
11938,Tammy Olson,2026-08-21,Website,Apparel,5,248.86,Australia,Bank Transfer,1244.3,0.0
11939,Mark Holmes,21-08-2026,Website,Home Goods,1,37.95,Australia,Gift Card,37.95,0.0
11940,Ms. Kimberly Curtis,2026-08-21,Marketplace,Electronics,4,140.23,Canada,Credit Card,560.92,0.0
11941,Sophia Daniel,2026-08-21,Retail Store,Sports,1,99.85,Germany,PayPal,99.85,0.0
11942,David Coleman,2026-08-21,Website,Beauty,3,50.26,Australia,Gift Card,150.78,0.0
11943,Nathan Kelly,2026-08-21,Website,Electronics,3,227.31,Australia,Credit Card,681.93,0.0
11944,Candace Gregory,2026-08-21,Website,Home Goods,4,147.12,United States,PayPal,588.48,0.0
11945,Angela Robinson,2026-08-21,Marketplace,Sports,3,227.35,France,Credit Card,682.05,0.0
11946,,2026-08-21,Website,Sports,3,320.89,Canada,PayPal,962.67,0.0
11947,Erin Berg,2026-08-21,Retail Store,Home Goods,3,271.21,USA,Gift Card,813.63,715.63
11948,Yolanda Sandoval,2026-08-21,Website,Apparel,1,64.8,Germany,Bank Transfer,64.8,37.63
11949,Benjamin Williams,2026-08-21,Marketplace,Home Goods,4,270.48,Canada,PayPal,1081.92,0.0
11950,Frank West,08/21/2026,Website,Electronics,5,314.6,Germany,PayPal,1573.0,0.0
11951,Alexander Huerta,2026-08-21,Website,Electronics,3,297.03,France,PayPal,891.09,408.76
11952,Kayla Walker,2026-08-21,Website,Beauty,1,303.59,France,Credit Card,303.59,164.68
11953,Joshua Walter,08/21/2026,Retail Store,Sports,4,327.93,France,PayPal,1311.72,0.0
11954,Karen Ramsey,2026-08-21,Website,Electronics,3,42.27,Australia,Gift Card,126.81,184.82744826226167
11955,Monica Jacobs,2026-08-21,Website,Home Goods,5,254.63,United States,PayPal,1273.15,0.0
11956,Frederick Jones,2026-08-21,Website,Sports,2,73.81,Germany,Gift Card,147.62,0.0
11957,Lindsay Russell,2026-08-21,Website,Sports,5,226.13,United States,Bank Transfer,1130.65,0.0
11958,Lori Johnson,2026-08-21,Website,Home Goods,1,302.29,Canada,PayPal,302.29,163.29
11959,Kim Anderson,2026-08-21,Website,Sports,3,27.73,France,Credit Card,83.19,0.0
11960,Jonathan Dorsey,2026-08-21,Retail Store,Sports,3,258.23,Germany,Credit Card,774.69,0.0
11961,Raymond Torres,2026-08-21,Retail Store,Home Goods,2,169.23,Canada,Gift Card,338.46,0.0
11962,Rachel Ray,2026-08-21,Website,Home Goods,3,101.06,Germany,Gift Card,303.18,0.0
11963,Dawn Ward,21-08-2026,Marketplace,Electronics,2,339.94,United States,Gift Card,679.88,0.0
11964,Heather Marsh,2026-08-21,Website,Beauty,1,115.25,Germany,Bank Transfer,115.25,0.0
11965,Dr. Seth Goodwin,2026-08-21,Marketplace,Sports,4,103.4,UK,Gift Card,413.6,0.0
11966,Robert Dean,2026-08-21,Retail Store,Beauty,4,271.86,Germany,PayPal,1087.44,436.33
11967,Tammie Cline,2026-08-21,Website,Apparel,5,139.78,United Kingdom,PayPal,698.9,0.0
11968,John Garcia,2026-08-21,Website,Apparel,4,274.36,France,Gift Card,1097.44,833.86
11969,Eric Thompson,08/21/2026,Marketplace,Electronics,1,$172.19,France,Gift Card,172.19,0.0
11970,Tim Hanson,2026-08-21,Marketplace,Beauty,3,129.86,France,Credit Card,389.58,0.0
11971,Marcus Harris,2026-08-21,Retail Store,Sports,4,23.92,Australia,Bank Transfer,95.68,0.0
11972,John Webster,2026-08-21,Website,Home Goods,3,158.7,Australia,Gift Card,476.1,0.0
11973,Deborah Fisher,2026-08-21,Website,Home Goods,4,55.58,United States,Credit Card,222.32,0.0
11974,Shawn Armstrong,2026-08-21,Website,Apparel,2,275.57,United States,Bank Transfer,551.14,0.0
11975,Krista Richardson,2026-08-21,Website,Sports,2,310.53,Germany,PayPal,621.06,0.0
11976,Elizabeth Walker,08/21/2026,Website,Beauty,1,257.42,United Kingdom,PayPal,257.42,0.0
11977,Danielle Thomas,2026-08-21,Marketplace,Beauty,1,26.39,Germany,Gift Card,26.39,0.0
11978,Laura Long,2026-08-21,Website,Home Goods,5,178.89,United States,PayPal,894.45,0.0
11979,Cindy Nixon,2026-08-21,Website,Beauty,1,165.89,France,Gift Card,165.89,0.0
11980,,2026-08-21,Website,Home Goods,3,57.42,United Kingdom,Bank Transfer,172.26,0.0
11981,Nicole Williams,2026-08-21,Website,Electronics,3,244.61,Canada,Gift Card,733.83,0.0
11982,Samuel Torres,2026-08-21,Marketplace,Home Goods,3,331.79,United Kingdom,PayPal,995.37,0.0
11983,Katrina May,2026-08-21,Retail Store,Beauty,3,112.53,United States,Credit Card,337.59,0.0
11984,Kevin Valencia,2026-08-21,Website,Sports,4,203.0,Germany,Bank Transfer,812.0,0.0
11985,Connor Kennedy,2026-08-21,Website,Home Goods,3,20.96,Canada,PayPal,62.88,0.0
11986,Brandon Harrison,2026-08-21,Website,Electronics,1,28.73,United Kingdom,Gift Card,28.73,0.0
11987,Brendan Hill,2026-08-21,Retail Store,Home Goods,1,20.51,United States,Bank Transfer,20.51,14.5
11988,Ronnie Schwartz,21-08-2026,Retail Store,Apparel,4,326.57,Canada,Gift Card,1306.28,0.0
11989,Tony Wood,2026-08-21,Retail Store,Sports,4,$157.17,United Kingdom,PayPal,628.68,475.07
11990,Andrew Dixon,2026-08-21,Website,Apparel,4,120.37,Australia,PayPal,481.48,0.0
11991,Rebecca Aguilar,2026-08-21,Website,Beauty,1,103.94,Germany,PayPal,103.94,17.23
11992,Ryan Gould MD,2026-08-21,Website,Apparel,2,68.15,United States,PayPal,136.3,32.69
11993,Thomas Ford,2026-08-21,Website,Beauty,2,50.64,Germany,PayPal,101.28,0.0
11994,Gregory Washington,21-08-2026,Retail Store,Apparel,1,187.99,Australia,Gift Card,187.99,0.0
11995,Mark Miller,2026-08-21,Marketplace,Beauty,3,66.31,United Kingdom,Credit Card,198.93,0.0
11996,Heather Davies,08/21/2026,Website,Home Goods,3,163.64,Canada,Credit Card,490.92,0.0
11997,Brian Bradley,2026-08-21,Website,Apparel,3,17.36,Germany,Gift Card,52.08,0.0
11998,Amy Arias,21-08-2026,Retail Store,Home Goods,2,328.19,Canada,PayPal,656.38,0.0
11999,,2026-08-21,Website,Apparel,2,$266.83,Germany,Bank Transfer,533.66,0.0
12000,David Medina,2026-08-21,Marketplace,Home Goods,2,205.86,United States,Credit Card,411.72,0.0
12001,Patricia Clark,2026-08-21,Marketplace,Home Goods,5,$221.75,Australia,Gift Card,1108.75,614.34
12002,Amanda Green,2026-08-21,Marketplace,Electronics,3,342.19,United States,PayPal,1026.57,0.0
12003,Christopher Bradley,"August 21, 2026",Marketplace,Apparel,4,173.9,Canada,PayPal,695.6,0.0
12004,Steve Diaz,2026-08-21,Marketplace,Apparel,4,257.73,Canada,PayPal,1030.92,0.0
12005,Jessica Morgan,2026-08-21,Marketplace,Home Goods,2,320.8,Germany,Credit Card,641.6,0.0
12006,Alexis Williams,2026-08-21,Website,Apparel,4,40.05,Germany,Credit Card,160.2,0.0
12007,Travis Johnson,2026-08-21,Marketplace,Beauty,1,162.34,United States,Gift Card,162.34,0.0
12008,Jack Richardson,2026-08-21,Website,Apparel,3,330.62,Canada,Credit Card,991.86,0.0
12009,Amy Pope,2026-08-21,Website,Home Goods,5,273.44,France,Credit Card,1367.2,0.0
12010,Lauren Smith,2026-08-21,Marketplace,Beauty,1,190.53,Canada,PayPal,190.53,0.0
12011,Emily Rosales,2026-08-21,Retail Store,Electronics,2,173.16,Germany,Credit Card,346.32,0.0
12012,Dr. Alyssa Boone MD,2026-08-21,Marketplace,Sports,1,174.66,France,Bank Transfer,174.66,70.55
12013,Brenda Butler,2026-08-21,Website,Apparel,3,129.29,Australia,Credit Card,387.87,0.0
12014,,2026-08-21,Marketplace,Apparel,3,248.76,Australia,Credit Card,746.28,0.0
12015,Luke Hill,2026-08-21,Retail Store,Electronics,1,132.26,Australia,Bank Transfer,132.26,0.0
12016,Justin Bender,21-08-2026,Website,Sports,5,269.98,U.K.,PayPal,1349.9,777.12
12017,Christopher Martin,2026-08-21,Website,Beauty,1,197.55,France,PayPal,197.55,0.0
